idCliente;idRegiao;primeiroNome;nomeMeio;ultimoNome;dataNascimento;estadoCivil;sexo;email;endereco;telefone
26861;190;Bruce;S;Gutierrez;1969-05-19;S;M;bruce32@adventure-works.com;55, rue de Courtaboeuf;1 (11) 500 555-0111
26862;127;Tina;NULL;Vance;1969-01-23;S;F;tina5@adventure-works.com;Räuscherweg 153;1 (11) 500 555-0177
26863;256;Alvin;NULL;Chen;1983-05-08;S;M;alvin3@adventure-works.com;1510 Sharon Dr.;1 (11) 500 555-0113
26864;146;Christine;NULL;Sutton;1984-11-29;S;F;christine2@adventure-works.com;Auf der Krone 4992;1 (11) 500 555-0192
26865;248;Tabitha;NULL;Martinez;1984-08-26;M;F;tabitha14@adventure-works.com;244 Willow Pass Road;1 (11) 500 555-0123
26866;269;Jada;NULL;Allen;1984-11-11;S;F;jada27@adventure-works.com;9816 Ban Bridge Pl.;1 (11) 500 555-0111
26867;176;Danny;NULL;Romero;1969-05-14;M;M;danny10@adventure-works.com;Am Karlshof 2499;1 (11) 500 555-0189
26868;253;Lydia;NULL;Raman;1974-08-12;M;F;lydia11@adventure-works.com;2118 Court Lane;1 (11) 500 555-0125
26869;269;Anne;R.;Sims;1969-02-01;M;M;anne0@adventure-works.com;4932 La Jolla;886-555-0100
26870;271;Jill;J;Gill;1974-01-22;M;F;jill21@adventure-works.com;6688 Richard Place;1 (11) 500 555-0181
26871;223;Justin;NULL;Chen;1973-08-08;S;M;justin22@adventure-works.com;081, boulevard du Montparnasse;1 (11) 500 555-0114
26872;117;Wyatt;H;Hughes;1983-07-20;M;M;wyatt61@adventure-works.com;Rykestr 8105;1 (11) 500 555-0114
26873;165;Ann;NULL;Suri;1982-10-30;S;F;ann5@adventure-works.com;Kampstr 9859;1 (11) 500 555-0128
26874;118;Jorge;NULL;Zhang;1983-05-19;S;M;jorge1@adventure-works.com;Hochstr 8222;1 (11) 500 555-0198
26875;134;Bobby;D;Perez;1982-09-06;S;M;bobby13@adventure-works.com;Heidestieg Straße 8224;1 (11) 500 555-0117
26876;260;Holly;NULL;Lopez;1983-01-22;S;F;holly16@adventure-works.com;8965 Rheem Blvd.;1 (11) 500 555-0115
26877;265;Damien;W;Nara;1982-08-21;M;M;damien33@adventure-works.com;1439 N. Michell Canyon Rd.;1 (11) 500 555-0191
26878;120;Madeline;NULL;Roberts;1981-08-15;M;F;madeline3@adventure-works.com;Höhenstr 9449;1 (11) 500 555-0174
26879;167;Shannon;L;Lin;1981-10-14;S;F;shannon8@adventure-works.com;Hauptstr 2929;1 (11) 500 555-0155
26880;128;Heather;NULL;Xu;1981-08-26;S;F;heather11@adventure-works.com;Rykestr 5;1 (11) 500 555-0178
26881;221;Regina;R;Fernandez;1980-08-10;M;F;regina15@adventure-works.com;7348, avenue de l´Europe;1 (11) 500 555-0181
26882;211;Mayra;S;Sanchez;1981-10-30;S;F;mayra19@adventure-works.com;74, rue Jean Mermoz;1 (11) 500 555-0142
26883;190;Shelby;NULL;Bradley;1981-12-25;S;F;shelby14@adventure-works.com;84, avenue des Ternes;1 (11) 500 555-0199
26884;120;Paige;S;James;1982-03-09;S;F;paige31@adventure-works.com;Pappelallee 250;1 (11) 500 555-0185
26885;264;Victor;L;Martin;1981-09-07;S;M;victor1@adventure-works.com;2983 Yosemite Ct;1 (11) 500 555-0194
26886;267;Jasmine;NULL;Robinson;1982-05-12;S;F;jasmine15@adventure-works.com;8611 Park Lane Circle;1 (11) 500 555-0118
26887;240;Janelle;NULL;Rodriguez;1980-05-22;M;F;janelle16@adventure-works.com;6780 Bonari Court;1 (11) 500 555-0153
26888;233;Bruce;E;Fernandez;1979-09-20;S;M;bruce15@adventure-works.com;1583 Westwood Lane;1 (11) 500 555-0112
26889;118;Natasha;NULL;Torres;1980-01-04;S;F;natasha11@adventure-works.com;Auf den Kuhlen Straße 2229;1 (11) 500 555-0139
26890;231;Bryan;NULL;Rogers;1986-03-08;M;M;bryan20@adventure-works.com;2503 Cloverleaf Circle;1 (11) 500 555-0114
26891;236;Arturo;V;Zhang;1980-12-05;M;M;arturo0@adventure-works.com;3601 Greenbush Drive;1 (11) 500 555-0161
26892;241;Cody;F;Rogers;1981-03-18;M;M;cody19@adventure-works.com;5066 Bonanza;1 (11) 500 555-0196
26893;276;Sharon;A;Deng;1981-06-22;M;F;sharon7@adventure-works.com;6218 Stephanie Way;1 (11) 500 555-0145
26894;158;Lindsey;NULL;Goel;1978-08-26;S;F;lindsey19@adventure-works.com;Rotthäuser Weg 22;1 (11) 500 555-0137
26895;238;Christine;R;Shan;1984-09-30;S;F;christine5@adventure-works.com;2100 Pear Dr.;1 (11) 500 555-0177
26896;248;Michele;A;Malhotra;1973-06-20;S;F;michele60@adventure-works.com;8683 San Antonio;1 (11) 500 555-0139
26897;251;Katrina;M;Xie;1968-01-07;M;F;katrina2@adventure-works.com;5274 Harvey Way;1 (11) 500 555-0193
26898;187;Ashley;R;Simmons;1966-12-14;S;F;ashley42@adventure-works.com;21, avenue de l´ Union Centrale;1 (11) 500 555-0145
26899;162;Rachael;NULL;Vance;1972-01-04;M;F;rachael4@adventure-works.com;Galeriestr 6812;1 (11) 500 555-0124
26900;232;Rosa;NULL;Sun;1966-12-03;S;F;rosa13@adventure-works.com;4895 Browse St;1 (11) 500 555-0159
26901;244;Louis;J;Nara;1972-07-31;M;M;louis32@adventure-works.com;3574 Scenic Ct;1 (11) 500 555-0144
26902;185;Clifford;NULL;Mehta;1968-05-22;M;M;clifford12@adventure-works.com;6, rue des Vendangeurs;1 (11) 500 555-0136
26903;183;Rafael;A;Luo;1973-06-01;M;M;rafael29@adventure-works.com;2, place de la République;1 (11) 500 555-0135
26904;223;Judith;F;Parker;1963-04-18;S;F;judith3@adventure-works.com;Midi-Couleurs;1 (11) 500 555-0117
26905;229;Kari;NULL;Serrano;1963-03-09;S;F;kari37@adventure-works.com;4765 L St.;1 (11) 500 555-0146
26906;249;Darrell;C;Rai;1962-02-08;M;M;darrell6@adventure-works.com;4771 Kenston Dr;1 (11) 500 555-0171
26907;222;Dana;A;Torres;1961-10-26;M;F;dana4@adventure-works.com;80, rue de Courtaboeuf;1 (11) 500 555-0153
26908;183;Glenn;NULL;Zheng;1961-07-10;M;M;glenn20@adventure-works.com;66, rue de Cambrai;1 (11) 500 555-0148
26909;220;Christine;M;Nath;1967-05-21;S;F;christine13@adventure-works.com;2705, rue des Bouchers;1 (11) 500 555-0150
26910;242;Kristina;R;Kovar;1943-11-06;S;F;kristina4@adventure-works.com;2474 Maureen Ln;1 (11) 500 555-0165
26911;248;Kristi;NULL;Gomez;1944-03-25;S;F;kristi41@adventure-works.com;9643 Willow Pass Road;1 (11) 500 555-0121
26912;156;Denise;NULL;Rodriguez;1944-12-08;S;F;denise20@adventure-works.com;Am Gallberg 61;1 (11) 500 555-0146
26913;240;Harold;NULL;Lopez;1944-11-03;M;M;harold14@adventure-works.com;1120 Curtis Drive;1 (11) 500 555-0119
26914;265;Cindy;C;Prasad;1945-10-25;S;F;cindy9@adventure-works.com;8722 Norcross Lane;1 (11) 500 555-0131
26915;242;Peter;NULL;Kumar;1948-05-21;S;M;peter14@adventure-works.com;4468 Arleda Lane;1 (11) 500 555-0153
26916;26;Mackenzie;M;King;1986-02-05;M;F;mackenzie40@adventure-works.com;3898 Appalachian Drive;1 (11) 500 555-0119
26917;39;Roberto;A;Dominguez;1984-10-02;M;M;roberto13@adventure-works.com;2071 Lindell Dr;1 (11) 500 555-0156
26918;33;Krista;J;Hernandez;1982-03-14;S;F;krista4@adventure-works.com;5091 Laurel Dr.;1 (11) 500 555-0111
26919;29;Ramon;NULL;He;1981-12-24;S;M;ramon16@adventure-works.com;8590 Dublin Court;1 (11) 500 555-0142
26920;35;Jon;NULL;Chen;1984-09-19;M;M;jon21@adventure-works.com;7855 Dumbarton Street;1 (11) 500 555-0147
26921;24;Cynthia;NULL;Weber;1985-02-16;M;F;cynthia8@adventure-works.com;7682 Solano Dr.;1 (11) 500 555-0152
26922;39;Trevor;C;Powell;1983-11-24;M;M;trevor8@adventure-works.com;6208 Prestwick Dr.;1 (11) 500 555-0176
26923;23;Krystal;M;Ye;1984-03-06;M;F;krystal9@adventure-works.com;8487 Amador;1 (11) 500 555-0197
26924;32;Erica;NULL;Zeng;1982-12-13;S;F;erica21@adventure-works.com;9549 Roxbury Drive;1 (11) 500 555-0163
26925;183;Dominic;B;Rana;1949-02-14;S;M;dominic11@adventure-works.com;302, quai Paul Doumer;1 (11) 500 555-0161
26926;204;Sergio;NULL;Mehta;1949-03-25;M;M;sergio14@adventure-works.com;88, avenue de l´ Union Centrale;1 (11) 500 555-0119
26927;210;Jill;H;Dominguez;1960-02-01;M;F;jill20@adventure-works.com;343, avenue de la Gare;1 (11) 500 555-0131
26928;238;Roger;NULL;Nara;1949-04-18;S;M;roger44@adventure-works.com;5911 Del Vista Court;1 (11) 500 555-0161
26929;276;Maurice;NULL;Pal;1948-11-09;M;M;maurice13@adventure-works.com;9300 Palm Drive;1 (11) 500 555-0114
26930;170;Sharon;NULL;Andersen;1966-11-08;M;F;sharon18@adventure-works.com;Am Gallberg 999;1 (11) 500 555-0112
26931;241;Edward;L;Lopez;1967-01-09;M;M;edward4@adventure-works.com;3381 Pastel Drive;1 (11) 500 555-0183
26932;258;Kristina;NULL;Raman;1967-02-23;S;F;kristina12@adventure-works.com;6462 Wexford Drive;1 (11) 500 555-0148
26933;167;Jessie;NULL;Sanz;1965-11-11;M;F;jessie39@adventure-works.com;Unter Linden 924;1 (11) 500 555-0142
26934;276;Kelli;NULL;Chander;1965-09-13;S;F;kelli39@adventure-works.com;891 Peachwillow Lane;1 (11) 500 555-0135
26935;196;Gabriel;NULL;Butler;1964-09-02;S;M;gabriel11@adventure-works.com;861 Napa Ct.;1 (11) 500 555-0122
26936;128;Jaclyn;NULL;He;1964-08-20;S;F;jaclyn20@adventure-works.com;Brunnenstr 95;1 (11) 500 555-0184
26937;244;Audrey;S;Navarro;1965-05-20;S;F;audrey11@adventure-works.com;4407 Hobby Court;1 (11) 500 555-0127
26938;256;Maurice;L;Shen;1964-08-15;M;M;maurice2@adventure-works.com;1676 Valley Crest Drive;1 (11) 500 555-0157
26939;221;Craig;M;Diaz;1969-08-21;M;M;craig5@adventure-works.com;801, rue de Terre Neuve;1 (11) 500 555-0193
26940;154;Franklin;N;Tang;1963-12-07;S;M;franklin22@adventure-works.com;Marienplatz 321;1 (11) 500 555-0160
26941;215;Gerald;NULL;Vazquez;1970-05-02;M;M;gerald23@adventure-works.com;88, impasse Notre-Dame;1 (11) 500 555-0117
26942;268;Tanya;K;Alonso;1964-05-03;S;F;tanya4@adventure-works.com;457 Ryan Rd.;1 (11) 500 555-0144
26943;184;Ashlee;S;Xie;1975-07-27;S;F;ashlee10@adventure-works.com;92, rue Ste-Honoré;1 (11) 500 555-0159
26944;259;Drew;A;Nara;1981-01-12;S;M;drew18@adventure-works.com;9471 Laguna Circle;1 (11) 500 555-0137
26945;220;Katelyn;NULL;Hill;1976-01-10;S;F;katelyn36@adventure-works.com;33, allée des Princes;1 (11) 500 555-0160
26946;140;Andre;C;Madan;1981-06-04;S;M;andre7@adventure-works.com;Hochstr 7736;1 (11) 500 555-0194
26947;235;Suzanne;A;Ma;1976-05-09;S;F;suzanne17@adventure-works.com;1005 Matterhorn Ct.;1 (11) 500 555-0143
26948;157;Abby;A;Garcia;1975-12-19;S;F;abby12@adventure-works.com;Wasserstr 43222;1 (11) 500 555-0154
26949;252;Lindsey;NULL;Chander;1975-08-25;S;F;lindsey17@adventure-works.com;5407 Oakgrove;1 (11) 500 555-0127
26950;183;Dominic;NULL;Suri;1975-04-06;M;M;dominic1@adventure-works.com;80, rue des Berges;1 (11) 500 555-0188
26951;149;Trisha;C;Hu;1980-11-17;S;F;trisha15@adventure-works.com;Hans-Rosenthal-Platz 4297;1 (11) 500 555-0161
26952;187;Mircea;Radu;Singer;1981-01-30;M;F;mircea0@adventure-works.com;7, impasse Ste-Madeleine;575-555-0100
26953;189;Roy;C;Rubio;1976-05-10;M;M;roy41@adventure-works.com;28, rue Montcalm;1 (11) 500 555-0118
26954;172;Gerald;M;Torres;1975-08-30;S;M;gerald20@adventure-works.com;Viktoria-Luise-Platz 75;1 (11) 500 555-0116
26955;271;Carlos;R;Cook;1975-09-05;M;M;carlos24@adventure-works.com;3916 Blue Jay Dr.;1 (11) 500 555-0140
26956;262;Kristin;E;Pal;1980-09-28;S;F;kristin13@adventure-works.com;1644 Via Media;1 (11) 500 555-0117
26957;124;Kristina;NULL;Sai;1980-07-09;S;F;kristina6@adventure-works.com;Räuscherweg 391;1 (11) 500 555-0194
26958;183;Jerry;NULL;Xu;1980-05-24;M;M;jerry5@adventure-works.com;25, avenue de la Gare;1 (11) 500 555-0158
26959;256;Alisha;D;Nara;1975-01-23;M;F;alisha41@adventure-works.com;6021 Ellis St.;1 (11) 500 555-0183
26960;271;Jose;A;Thomas;1958-05-16;S;M;jose72@adventure-works.com;2511 Via Appia;1 (11) 500 555-0186
26961;158;Carly;C;Chander;1974-03-21;M;F;carly14@adventure-works.com;Postfach 22 99 99;1 (11) 500 555-0197
26962;267;Francis;A;Moreno;1974-03-26;M;M;francis4@adventure-works.com;8634 Lake Meadow Circle;1 (11) 500 555-0114
26963;120;Meredith;H;Arun;1979-03-02;S;F;meredith5@adventure-works.com;Viktoria-Luise-Platz 442;1 (11) 500 555-0135
26964;184;Kelli;G;Tang;1974-04-08;S;F;kelli27@adventure-works.com;24, rue Saint Denis;1 (11) 500 555-0120
26965;187;Jordan;J;Nelson;1979-04-18;M;F;jordan38@adventure-works.com;6300 Lighthouse Way;1 (11) 500 555-0127
26966;271;Cedric;D;Zhang;1973-08-08;S;M;cedric0@adventure-works.com;41 Third Ave East;1 (11) 500 555-0116
26967;5;Edwin;NULL;Li;1973-10-12;S;M;edwin3@adventure-works.com;9518 Stanley Dollar Dr.;1 (11) 500 555-0159
26968;16;Henry;NULL;Sanchez;1974-02-12;M;M;henry21@adventure-works.com;4334 Fremont Street;1 (11) 500 555-0147
26969;151;Cedric;NULL;Hu;1978-10-14;S;M;cedric20@adventure-works.com;Hauptstr 6057;1 (11) 500 555-0142
26970;234;Kara;D;Rai;1979-05-03;S;F;kara15@adventure-works.com;4296 Mountaire Pkwy.;1 (11) 500 555-0115
26971;278;Douglas;NULL;Madan;1978-11-12;S;M;douglas11@adventure-works.com;9589 Rae Anne Dr;1 (11) 500 555-0162
26972;192;Kristopher;T;Sara;1984-05-22;S;M;kristopher9@adventure-works.com;775, quai Paul Doumer;1 (11) 500 555-0173
26973;236;Alberto;W;Rowe;1978-11-24;M;M;alberto20@adventure-works.com;9650 Valley View Road;1 (11) 500 555-0191
26974;176;Philip;M;Suarez;1986-05-13;S;M;philip18@adventure-works.com;Lützowplatz 46;1 (11) 500 555-0111
26975;186;Janet;NULL;Ward;1984-10-04;S;F;janet29@adventure-works.com;2802, boulevard Beau Marchais;1 (11) 500 555-0175
26976;224;Erik;NULL;Serrano;1984-02-11;S;M;erik17@adventure-works.com;2646, avenue de l´Europe;1 (11) 500 555-0122
26977;147;Barry;NULL;Madan;1984-02-19;S;M;barry8@adventure-works.com;Conesweg 89;1 (11) 500 555-0118
26978;246;Cassie;A;Sharma;1980-02-01;M;F;cassie8@adventure-works.com;7281 Running Springs Rd.;1 (11) 500 555-0195
26979;263;Christy;G;Jai;1979-12-22;M;F;christy28@adventure-works.com;8246 Via Del Sol;1 (11) 500 555-0162
26980;119;Marc;NULL;Suarez;1978-01-05;M;M;marc23@adventure-works.com;Winterfeldtstr 29;1 (11) 500 555-0172
26981;165;Audrey;NULL;Suarez;1983-08-18;S;F;audrey21@adventure-works.com;Postfach 99 01 01;1 (11) 500 555-0148
26982;190;Jose;R;Muñoz;1977-10-03;S;M;jose35@adventure-works.com;878, rue de Berri;1 (11) 500 555-0184
26983;153;Adriana;NULL;Vance;1978-09-19;M;F;adriana4@adventure-works.com;Am Gallberg 6786;1 (11) 500 555-0153
26984;115;Manuel;NULL;Prasad;1979-05-09;M;M;manuel8@adventure-works.com;Heiderweg 4983;1 (11) 500 555-0197
26985;119;Jésus;F;Diaz;1979-03-11;M;M;jésus3@adventure-works.com;Residenz Straße 944;1 (11) 500 555-0151
26986;121;Riley;A;Watson;1978-12-14;M;F;riley20@adventure-works.com;Haberstr 123;1 (11) 500 555-0110
26987;134;Roy;I;Lopez;1984-09-16;M;M;roy17@adventure-works.com;Welt Platz 7;1 (11) 500 555-0113
26988;178;Brandy;W;Srini;1979-02-19;M;F;brandy4@adventure-works.com;Postfach 11 12 11;1 (11) 500 555-0147
26989;161;Mason;V;Campbell;1977-11-20;M;M;mason27@adventure-works.com;Königsteiner Straße 641;1 (11) 500 555-0150
26990;120;Darren;C;Patel;1977-07-19;M;M;darren5@adventure-works.com;Kulmer Straße 4;1 (11) 500 555-0116
26991;170;Rodney;A;Ortega;1983-05-06;M;M;rodney16@adventure-works.com;Auf den Kuhlen Straße 5677;1 (11) 500 555-0128
26992;273;Brad;S;Andersen;1977-07-21;S;M;brad13@adventure-works.com;9745 Bonita Ct.;1 (11) 500 555-0123
26993;257;Julio;R;Gill;1977-03-05;S;M;julio14@adventure-works.com;4155 Star Dr;1 (11) 500 555-0120
26994;218;Erika;S;Torres;1977-09-22;M;F;erika9@adventure-works.com;9, avenue des Ternes;1 (11) 500 555-0160
26995;209;Caleb;NULL;Washington;1977-07-11;M;M;caleb10@adventure-works.com;1102, rue Maillard;1 (11) 500 555-0132
26996;155;Natasha;NULL;Oliver;1978-02-04;S;F;natasha22@adventure-works.com;Pascalstr 5;1 (11) 500 555-0139
26997;162;Katie;F;Becker;1983-07-20;M;F;katie23@adventure-works.com;Husemann Straße 2464;1 (11) 500 555-0140
26998;155;Fernando;NULL;Perry;1977-03-17;M;M;fernando51@adventure-works.com;Wallstr 34;1 (11) 500 555-0116
26999;231;Samuel;M;Brown;1977-04-15;S;M;samuel62@adventure-works.com;3337 Pinehurst Court;1 (11) 500 555-0165
27000;149;Brandi;NULL;Dominguez;1976-12-18;S;F;brandi12@adventure-works.com;Marienplatz 123;1 (11) 500 555-0122
27001;171;Carla;NULL;Kapoor;1982-04-04;M;F;carla4@adventure-works.com;Lieblingsweg 54;1 (11) 500 555-0190
27002;270;Kelvin;T;She;1977-01-07;M;M;kelvin42@adventure-works.com;1059 Kirkwood Ct;1 (11) 500 555-0192
27003;154;Roger;NULL;Jai;1982-02-21;M;M;roger38@adventure-works.com;Altendorfer Straße 395;1 (11) 500 555-0130
27004;154;Philip;E;Moreno;1976-11-16;S;M;philip6@adventure-works.com;Im Himmelsweg 98;1 (11) 500 555-0135
27005;216;Susan;L;Lin;1976-08-16;S;F;susan17@adventure-works.com;268, avenue de l´Europe;1 (11) 500 555-0111
27006;215;Shane;NULL;Madan;1976-09-03;S;M;shane11@adventure-works.com;95, avenue des Ternes;1 (11) 500 555-0173
27007;230;Joe;M;Gonzalez;1976-10-15;S;M;joe21@adventure-works.com;5450 Bellows Ct.;1 (11) 500 555-0126
27008;234;Oscar;L;Blue;1977-04-02;S;M;oscar11@adventure-works.com;7317 Mildred Ln.;1 (11) 500 555-0172
27009;244;Erica;NULL;Lu;1977-02-22;S;F;erica11@adventure-works.com;9577 Santa Fe;1 (11) 500 555-0169
27010;307;Jordyn;A;Patterson;1981-05-13;M;F;jordyn10@adventure-works.com;4438 Chrislend Court;897-555-0117
27011;637;Kevin;NULL;Powell;1981-06-17;M;M;kevin11@adventure-works.com;4630 Adobe Dr;118-555-0173
27012;536;Anne;NULL;Jiménez;1980-05-22;S;F;anne6@adventure-works.com;7623 Cloudview Dr.;158-555-0176
27013;301;Alisha;M;Yuan;1980-03-26;M;F;alisha31@adventure-works.com;7468 Lindley Ct.;821-555-0195
27014;62;Luke;I;Hughes;1972-02-20;M;M;luke30@adventure-works.com;7876 Clinton Dr;653-555-0159
27015;611;Jessica;NULL;Torres;1972-05-16;S;F;jessica16@adventure-works.com;371 Ridge Place;187-555-0120
27016;614;Lauren;J;Reed;1971-10-18;S;F;lauren2@adventure-works.com;59 Clay Rd;233-555-0137
27017;632;Jonathan;NULL;Thompson;1972-04-15;S;M;jonathan69@adventure-works.com;9700 Terra Granada;547-555-0113
27018;307;Blake;NULL;Price;1972-01-23;S;M;blake48@adventure-works.com;7523 Cordoba Way;638-555-0188
27019;54;Victoria;NULL;Jackson;1970-09-21;S;F;victoria13@adventure-works.com;8271 Laverne Way;152-555-0140
27020;343;Rachel;L;Perry;1959-09-14;M;F;rachel55@adventure-works.com;6574 Hemlock Ave.;635-555-0115
27021;361;Victoria;L;Peterson;1976-10-13;M;F;victoria41@adventure-works.com;4217 Almond Avenue;524-555-0123
27022;71;Anthony;D;Johnson;1966-03-08;S;M;anthony10@adventure-works.com;4185 Keywood Ct.;730-555-0133
27023;539;Emily;NULL;Simmons;1966-04-06;S;F;emily40@adventure-works.com;280 Calle Verde Dr.;188-555-0149
27024;49;Austin;O;Patterson;1960-11-10;S;M;austin6@adventure-works.com;9330 Sinclair Ave;245-555-0172
27025;552;Jasmine;A;Rivera;1966-03-20;S;F;jasmine28@adventure-works.com;1320 Pacheco St;246-555-0144
27026;54;Jonathan;T;Perry;1961-01-07;S;M;jonathan7@adventure-works.com;4651 Brownstone Rd;909-555-0148
27027;59;Jennifer;S;White;1961-01-10;S;F;jennifer41@adventure-works.com;878 Megan Dr.;927-555-0128
27028;52;Sarah;A;Robinson;1961-04-22;S;F;sarah20@adventure-works.com;4435 Schenone Court;838-555-0120
27029;358;Elizabeth;NULL;Hughes;1961-03-17;S;F;elizabeth41@adventure-works.com;4809 Ward Court;702-555-0195
27030;637;Jan;M;Gray;1971-11-13;S;F;jan5@adventure-works.com;4663 Glenside Ct;460-555-0194
27031;326;Jessica;NULL;Garcia;1961-05-09;S;F;jessica64@adventure-works.com;5659 Tehaschapi Way;468-555-0120
27032;359;Miguel;L;Garcia;1966-09-06;S;M;miguel16@adventure-works.com;7324 Mt. Tri-state Ct.;772-555-0148
27033;609;Ernest;NULL;Harrison;1973-03-12;S;M;ernest18@adventure-works.com;8364 St. Paul Circle;839-555-0134
27034;611;Corey;NULL;Nara;1962-02-20;S;M;corey15@adventure-works.com;3140 Gingham Way;144-555-0133
27035;372;Ana;NULL;Long;1961-10-13;S;F;ana9@adventure-works.com;7560 Big Canyon Road;468-555-0163
27036;607;Hunter;NULL;Brown;1961-07-17;S;M;hunter63@adventure-works.com;850 Crystal Ave.;706-555-0110
27037;329;Lauren;NULL;Rodriguez;1962-02-11;M;F;lauren38@adventure-works.com;2262 Kirkwood Ct.;451-555-0150
27038;334;Eduardo;NULL;Reed;1962-06-13;M;M;eduardo87@adventure-works.com;2674 Ridge Circle;321-555-0168
27039;374;Jonathan;C;Lewis;1967-04-24;S;M;jonathan75@adventure-works.com;2269 Mcelroy;923-555-0152
27040;524;Paul;NULL;Singh;1962-12-04;M;M;paul5@adventure-works.com;371 Westwood Court;390-555-0100
27041;623;Edward;NULL;Smith;1963-05-18;S;M;edward22@adventure-works.com;5760 Las Palmas;377-555-0180
27042;55;Noah;S;Roberts;1963-01-10;M;M;noah31@adventure-works.com;6469 Collins Dr.;622-555-0142
27043;59;Dalton;N;Murphy;1963-12-07;S;M;dalton86@adventure-works.com;4955 Royal Oak Rd.;678-555-0194
27044;372;Carol;J;Long;1963-10-22;S;F;carol6@adventure-works.com;2303 Rosebuck Way;292-555-0140
27045;634;Angel;D;Brooks;1964-03-04;S;M;angel0@adventure-works.com;1276 Carlisle Way;223-555-0156
27046;315;Allison;NULL;Howard;1969-06-12;M;F;allison10@adventure-works.com;8788 Green Leaf Drive;548-555-0110
27047;536;Yolanda;NULL;Rai;1964-04-11;M;F;yolanda16@adventure-works.com;805 Willow Lane;538-555-0135
27048;627;Melanie;C;Watson;1969-10-02;M;F;melanie11@adventure-works.com;8154 Pheasant Circle;286-555-0111
27049;43;Faith;NULL;Sanchez;1969-03-01;M;F;faith34@adventure-works.com;7356 Walnut Lane;414-555-0175
27050;542;Chloe;NULL;Turner;1969-02-01;S;F;chloe2@adventure-works.com;7199 Santa Fe Dr.;175-555-0122
27051;355;Charles;NULL;Brown;1964-11-07;S;M;charles7@adventure-works.com;4601 Sundance Drive;358-555-0111
27052;637;Jada;W;Bailey;1970-08-21;S;F;jada7@adventure-works.com;7449 Dover Way;486-555-0159
27053;59;Steven;J;Cook;1981-03-16;S;M;steven31@adventure-works.com;2385 Dallis Dr.;796-555-0127
27054;298;Shawn;NULL;Sharma;1965-06-04;M;M;shawn11@adventure-works.com;7801 Esperanza;926-555-0117
27055;310;Isabella;D;Sanchez;1964-09-19;S;F;isabella82@adventure-works.com;6992 Mt. Whitney Way;917-555-0121
27056;338;Mackenzie;L;James;1965-02-11;S;F;mackenzie6@adventure-works.com;9517 Village Road;157-555-0155
27057;648;Brooke;NULL;Morris;1978-02-13;S;F;brooke16@adventure-works.com;2916 Hill Dr.;698-555-0129
27058;635;Nathan;K;Butler;1977-08-20;S;M;nathan10@adventure-works.com;8219 Moraga Road;141-555-0126
27059;299;Hunter;NULL;Perry;1983-10-01;M;M;hunter4@adventure-works.com;1942 Rock Drive;679-555-0115
27060;60;Lucas;A;Coleman;1978-09-25;M;M;lucas55@adventure-works.com;9218 Dalis Dr.;734-555-0189
27061;60;Gabrielle;NULL;Scott;1979-03-02;S;F;gabrielle56@adventure-works.com;6028 D St.;189-555-0173
27062;66;Edward;NULL;Harris;1978-10-01;S;M;edward36@adventure-works.com;8380 Forte Way;235-555-0137
